DIRECTORIO,SECUENCIA_P,SECUENCIA_ENCUESTA,FEX_C
7752600,1,2,30.0519620682048
7778976,1,1,37.5892616325851
7689142,1,1,67.650462609365
7774492,1,6,51.2757223310421
8008668,1,1,25.6736753234617
7631980,1,1,34.3295593238398
7764854,1,3,22.3645412906008
7883960,1,2,37.3139754710024
7974560,1,1,71.9270487020179
8020593,1,1,43.281173078378
7998677,1,1,26.9391352192816
7710543,1,2,65.986596616824
7714157,1,2,54.9390586028905
7648977,1,2,45.7772924504064
7956949,1,2,43.2768470523145
7912626,1,1,45.8747662405855
8024682,1,2,31.7814549927566
7679169,1,1,13.3583884537702
7752693,1,1,12.4243475189121
7737575,2,2,36.0966709161588
7639082,1,1,39.7270484891604
7639079,1,1,34.654211143587
7639069,1,1,33.8946823759242
7916722,1,1,31.739298026371
7919960,1,1,35.5073450908355
7861694,1,5,53.1962819326328
7797843,1,1,39.9082416437336
7743474,1,3,63.0451812603679
7743473,1,2,54.8029786845376
7714156,1,1,40.0311978262848
7710540,1,2,56.2719918757599
7710538,1,2,39.6145436958195
7710532,1,1,54.8960132145052
7656405,1,1,44.9474585018649
7679078,1,1,43.4457083227006
7648974,1,1,44.387349465594
7648970,1,2,42.9572099221752
7648970,1,1,42.9572099221752
7998668,1,1,48.3720054706048
8000408,1,1,30.5405934531955
7977141,1,1,34.8239213339441
7912625,1,1,27.946884280339
7910652,1,3,25.8504833397547
7910650,1,3,43.0627929707318
7888049,1,2,32.3273639710161
7831770,1,2,35.7013534195734
7789766,1,1,32.6289552164767
7789752,1,3,47.5078539709436
7789772,1,1,47.5477266950347
7770446,1,1,26.2407975797564
7770444,1,1,27.7941100955916
7734920,1,1,23.7863541929234
7679083,1,1,21.3270715212389
7684088,1,2,24.0842831430812
7679165,1,1,12.4045338296055
7679153,1,1,14.7133037862789
8024687,1,1,24.6263465410533
8024681,1,1,14.0574728874056
7965996,1,1,47.9062541201716
7904389,1,2,34.1299624942375
7904391,1,2,21.0203891610608
7904386,1,1,22.1843384327577
7904384,1,1,42.4044820359084
7782488,1,1,37.7094172042958
7782498,1,1,23.7949042237409
7732017,1,1,54.4028769228087
7700136,1,2,22.9989316796787
7960944,1,1,34.9316436292918
7902734,1,1,55.8733039995887
7865771,1,1,37.4277469463431
7806785,1,1,26.800508180473
7775740,1,2,30.0246127106556
7752637,1,1,27.6199395093186
7752599,1,1,26.0966565164465
7748384,1,1,27.6199395093186
7721762,1,1,25.5100580870463
7721746,1,1,25.6674748341774
7691811,1,1,30.6666555831519
7666728,1,2,44.1152105013777
7661954,1,1,24.8849822021219
7666726,1,2,45.9699278261424
7666730,1,1,25.2995627786309
7631980,1,2,34.3295593238398
7631979,1,2,37.0117161990402
7984456,1,2,24.9473731768221
7956833,1,1,31.5709257581043
7956812,1,2,27.6739745579418
7896902,1,1,28.2463244880565
7861575,1,2,15.0307508040788
7861560,1,1,24.6509583405156
7799388,1,1,28.7667570752564
7774492,1,2,51.2757223310421
7774500,1,2,55.969445226001
7774498,1,1,38.2854973016998
7774489,1,2,55.6879512080522
7774488,1,1,55.969445226001
7774487,1,1,38.6310115113848
7743446,1,1,50.4322962293489
7715384,1,1,31.261369301663
7715380,1,2,33.3686163572351
7687080,1,1,34.0273992370576
7656393,1,1,76.4252560933206
7648987,1,1,48.0688221198977
7648980,1,1,46.469268426517
8031828,1,1,43.1885104579376
8030044,1,2,39.6749680083083
8030044,1,1,39.6749680083083
7977134,1,1,45.1206661764647
7974559,1,1,45.1206661764647
7974556,1,1,45.1206661764647
7919940,1,7,34.8633665223263
7919940,1,2,34.8633665223263
7831798,1,1,32.2187679242872
7831779,1,1,23.3384513260814
7831774,1,1,28.006713853076
7797865,1,2,49.2409591965546
7797861,1,1,66.7919398387121
7794402,1,1,45.9828020280886
7794400,1,1,47.2660321609736
7764865,1,1,26.5711411803819
7764863,1,1,18.3606295106372
7740927,1,1,26.4532750812984
7740918,1,1,21.8657640746111
7737610,1,1,30.8626697900341
7679088,1,1,35.3614829431864
7676733,1,3,30.6344186041804
7676729,1,1,21.3270715212389
7676726,1,1,31.6846274408617
7676718,1,3,34.4540707218547
7644197,1,2,35.7543436402444
7644197,1,1,35.7543436402444
7644194,1,2,35.3139113188849
8024673,1,1,20.1901262875658
7998685,1,1,28.2275609606851
7998682,1,1,37.072852159647
7971873,1,3,41.1237044769903
7812935,1,1,29.7566606817937
7812868,1,2,36.7213920887041
7812868,1,1,36.7213920887041
7812864,1,1,35.0084560246625
7792563,1,2,33.167078652445
7792575,1,1,23.0313516290376
7755427,1,1,38.667915313046
7755418,1,4,29.9192680693912
7755420,1,2,31.1488774065695
7731957,1,1,35.0801120322757
7670213,1,2,30.8966939777627
8020593,1,4,43.281173078378
8017383,1,1,36.1122166236369
8015958,1,1,28.5108252339295
7666726,1,1,45.9699278261424
7993298,1,1,46.1408031617275
7993297,1,3,49.6811124920427
7993303,1,1,34.0948430119033
7961013,1,2,27.953877313983
7961007,1,2,53.6786917854307
7961007,1,1,53.6786917854307
7869487,1,1,30.1189609757129
7805245,1,1,37.4034200206171
7805237,1,1,35.0314935845941
7806758,1,1,43.0770097772681
7782573,1,1,27.8683648655082
7782567,1,2,48.9905939753961
7782557,1,2,36.2029020867698
7782557,1,1,36.2029020867698
7752701,1,1,21.037839758967
7752696,1,2,21.0006845661095
7752693,1,2,12.4243475189121
7752687,1,4,14.867992749904
8031867,1,1,33.4093348028427
7721826,1,2,35.4487224229393
7721820,1,1,37.0345851138177
7697598,1,1,24.2513445660824
7697586,1,1,25.0097741670044
7666774,1,1,23.8179875307087
7764852,1,2,43.3607826039643
7666763,1,3,30.2250672307671
7666762,1,6,37.6557785554822
7679091,1,5,42.4102492532302
7631944,1,2,30.2896992360131
7676732,1,1,25.4023324838246
7968163,1,2,43.4122999871003
7989817,1,1,45.6169860558156
7648958,1,1,29.1399475430759
7993253,1,3,46.9203285145532
7799480,1,1,29.1730641576018
7775748,1,1,19.192793024198
7779038,1,6,33.6909282888054
7752570,1,2,26.305429768578
8024695,1,1,45.4768056635038
7779038,1,3,33.6909282888054
7812782,1,2,42.5227156674401
7746699,1,1,27.4172233960746
7752581,1,2,22.5644582342114
7714141,1,1,33.6678046489252
7968154,1,1,33.4623674742439
7659937,1,1,33.8643422628261
7812853,1,3,31.7753326364248
7663489,1,1,17.9791955417999
7679114,1,2,26.170654901977
7977097,1,1,31.4887221142485
7771878,1,1,34.9813180248127
7769141,1,1,27.3491916866571
7769138,1,1,40.5162272692411
8028342,1,1,59.2824298022863
7737571,1,1,16.8950142317215
7877206,1,2,45.1301661729889
7644262,1,1,26.5537176353362
8008681,1,1,33.1158873573722
7771887,1,1,43.5676889818733
7757230,1,1,19.8916703474913
7731931,1,2,46.6420995427679
7708840,1,2,26.6204849396868
7805267,1,3,37.4487967313614
7752704,1,3,58.909816741577
7639066,1,2,17.4997881374457
7639063,1,1,15.6182512220809
7635818,1,1,18.9430145321391
7691787,1,2,20.9614686248341
7638988,1,1,36.8924363518287
7896900,1,1,30.5831774937237
7912633,1,1,38.9086294473035
7910689,1,1,48.1661933327748
7805259,1,1,21.367529439797
7752569,1,5,46.2275654591759
7752567,1,2,45.5819861444285
7752567,1,1,45.5819861444285
7631922,1,1,42.8988572674758
7666734,1,1,20.9436287447268
7721837,1,1,21.5122551752341
7707447,1,1,35.0539372891691
8013617,1,3,26.8480977182056
7628775,1,1,41.4818330069334
7628748,1,1,33.7168835596459
7631919,1,1,48.1339390768029
7956874,1,1,37.680965387629
7732072,1,1,38.5524182726548
7904425,1,1,54.5182225415067
7700160,1,1,27.0172789435079
7861613,1,1,53.9612251309205
7691785,1,1,26.8632592435258
7900156,1,1,20.481507927833
7782519,1,1,22.6669838198294
7780998,1,3,30.9149959452573
7687100,1,1,17.5563803776251
7666752,1,1,24.5477747744038
7743435,1,1,17.8451069059919
7718253,1,4,31.8948101744233
7632007,1,1,25.4627244763439
7861715,1,1,35.7757267625483
7659957,1,1,22.5974900310126
7718352,1,2,32.6417261536852
7632095,1,1,20.3009633186165
8031823,1,4,40.6663296837048
8031864,1,2,36.9955207656977
7710489,1,2,33.3463655560059
7714140,1,1,24.0187186957709
7974518,1,2,33.4941914556702
8000423,1,1,26.2855736171904
7883937,1,2,37.0741230236031
7654389,1,2,49.4284017337169
7820803,1,1,25.0005289986677
7764993,1,1,16.1485727318612
7734915,1,2,32.2387418801829
7694255,1,2,48.4355747614031
7746668,1,1,27.3717474555535
8024720,1,5,58.4708755540058
8000406,1,1,39.7716103214772
8024720,1,2,58.4708755540058
7871521,1,1,21.9318341921374
7799489,1,1,26.3946770949731
7812929,1,1,29.8315990837172
7743487,1,2,30.0324178378173
7743482,1,1,28.2005726359624
7732048,1,1,41.3072729253994
7634125,1,2,21.8673052913235
8013620,1,1,34.994539236354
7757231,1,2,16.7754638114666
8020629,1,1,29.3904644099094
7959394,1,1,25.018161567925
7659947,1,2,40.8188387803503
7865780,1,1,18.8203765915505
7806800,1,1,28.090683187906
7797878,1,2,37.7903383859779
7794420,1,4,49.0910702563228
7861653,1,1,58.310343537944
7861612,1,2,46.9564873386875
7752556,1,2,33.7241621576983
7666772,1,1,20.9925456584659
7714134,1,1,27.6823056936554
7704310,1,2,47.5619421454596
8013620,1,2,34.994539236354
7714137,1,2,55.1472419863382
7956827,1,1,29.6291455073947
7883922,1,1,37.4306669711292
7910677,1,1,29.2374698303198
7993240,1,4,35.0078385995303
7789778,1,1,25.5460011267159
7743489,1,1,26.8206321017758
7704321,1,1,17.5801511282246
7654331,1,2,21.0618024751683
8031838,1,2,33.1073450167644
7666764,1,1,26.9092353560424
7883921,1,1,21.6124846484075
8017359,1,1,34.537736804208
7632084,1,2,14.3220746578923
7782585,1,1,52.0931112201403
7782588,1,1,38.0671144192228
7721740,1,1,22.8422689115289
7737594,1,3,41.8047616408636
7737594,1,1,41.8047616408636
7725068,1,2,43.0453273514116
7752555,1,1,32.2766695867833
7679121,1,1,37.6117591304801
8000468,1,1,30.1799888409245
7966002,1,1,27.4145831500671
7679114,1,1,26.170654901977
7725066,1,1,32.2176567540952
7971856,1,1,34.8057879575846
7964259,1,1,23.5875101040978
7873578,1,3,31.2667902148472
7771832,1,1,23.9909912802475
7812930,1,1,22.6967004885664
7778985,1,1,41.5437915686097
7757146,1,1,40.8490592125656
7755406,1,2,21.7615333608254
7794409,1,1,37.9225316065225
7691851,1,1,28.410069276141
7757211,1,1,43.7698359732694
7865797,1,1,24.3674860138465
7641727,1,1,45.224574706088
7635794,1,1,37.3336497062401
7984427,1,1,51.2046640220945
7635793,1,5,44.0331950048202
7974518,1,1,33.4941914556702
8017413,1,3,25.5251224911581
7881816,1,1,41.8484128256728
7984458,1,2,37.833036299201
7896911,1,1,25.0286391624409
7869459,1,1,43.7864088214651
7806795,1,1,25.4904608242186
7896900,1,2,30.5831774937237
7752668,1,1,21.7359325769857
7752649,1,1,21.0676303779681
8024758,1,2,19.0366580073178
7721799,1,1,35.4344565982583
8020626,1,2,29.0748342745919
7689165,1,1,17.7914863606339
7977157,1,1,37.4626214140376
7632093,1,1,22.1354618110972
7757237,1,1,19.7851764188901
7710480,1,1,26.4852708273045
7708836,1,3,19.2107397081011
7799482,1,1,25.415380027153
7820798,1,1,30.5118541809445
7794416,1,2,41.6042608581554
7919986,1,1,42.4044820359084
7715360,1,1,23.2332355892529
7734942,1,1,25.449685851294
7710477,1,1,25.497881405794
7679184,1,1,34.219310987211
7679178,1,1,31.34451416524
8031885,1,1,35.9216787232226
8036511,1,1,35.6826951958189
8036511,1,2,35.6826951958189
7691820,1,2,30.3040738945504
7910674,1,1,56.4187849390769
7831783,1,1,46.9857032229188
7654291,1,1,31.7245727948517
7769144,1,1,32.0684531508586
7883908,1,1,26.4961765492028
8030059,1,1,41.0545104472512
7679091,1,6,42.4102492532302
7757183,1,2,25.2138165021145
7883926,1,1,27.3768996219949
7676735,1,3,30.2060273851591
7676732,1,2,25.4023324838246
7861685,1,3,22.0581180736013
7697573,1,1,17.6064638648087
7641737,1,1,35.3139113188849
8028387,1,2,35.1563188356769
7634107,1,1,23.072416578074
8024684,1,3,57.1397001473969
7908017,1,1,53.9735117766775
7732098,1,1,20.7606461261947
7812835,1,1,40.0440232931608
7778995,1,1,28.3596276308888
7785864,1,3,35.782887603911
7732082,1,1,40.2984273502286
7812888,1,1,31.1508961435462
7700168,1,1,21.2098764102454
7673792,1,1,47.611546417532
7986450,1,1,37.5952340443479
7900170,1,1,30.8307115350155
7900168,1,1,28.2974555563613
7663547,1,2,29.5796001833805
7865730,1,2,67.7814202441582
7806790,1,1,56.1524237670543
7806778,1,1,60.4404682383124
7778943,1,1,53.0057514784059
7881779,1,1,32.1991573732023
7748381,1,1,29.9101388820231
7883892,1,1,26.2312147837108
7779036,1,1,17.7895493324367
7725075,1,1,33.7968596662359
7725073,1,3,35.8711205920443
7725073,1,1,35.8711205920443
7865816,1,1,22.9986814902096
7707452,1,1,50.6650860023186
7666736,1,1,18.0428708194712
7718278,1,1,32.971440559278
7984435,1,2,39.282609651734
7956838,1,1,32.4394889744132
7718296,1,1,38.4632710268489
7896852,1,2,53.3341200793695
7718291,1,1,23.4628430207905
8030048,1,1,22.163711886948
7771833,1,3,24.7319967562058
7771833,1,2,24.7319967562058
7654352,1,1,31.8588581785824
7743456,1,2,21.7068924495874
7714145,1,2,40.1931891021382
8013631,1,1,36.6885246894393
8004933,1,4,37.5580270072576
7916687,1,2,21.5454823656425
7888045,2,3,30.4268149143357
7984458,1,1,37.833036299201
7820837,1,1,41.3558408750548
7746707,1,1,22.2316612477237
7794406,1,1,41.7904200426144
7769121,1,2,26.8601287094219
7779031,1,2,16.7011082213936
7764864,1,2,39.6753582334045
7764838,1,1,29.5472745129674
7742002,1,1,31.8571474672501
7737600,1,2,21.5895737202035
7712953,1,1,20.6510428623025
7861705,1,1,32.523387965953
7708879,1,1,15.6056714467778
7710520,1,1,18.3597393178599
7737590,1,4,12.950348393925
7708868,1,1,17.7682204151898
7779042,1,3,25.5308637062381
7648955,1,3,30.8165117756676
7644225,1,2,22.8083942883461
7644219,1,1,34.7093335511746
7764860,1,3,28.5302917816324
7764873,1,1,39.8395496228861
7746707,1,2,22.2316612477237
7764864,1,1,39.6753582334045
8024736,1,1,41.0641695517838
7971880,1,1,33.5343778841201
7984487,1,2,36.912642529382
7968119,1,1,27.0412956293897
8013560,1,1,27.0649736402125
7877202,1,1,31.5182067789277
7873552,1,1,52.7188824121231
7989730,1,3,61.6876133069873
7663564,1,4,41.2091067044237
7812936,1,1,64.6940881737826
7792595,1,1,32.5514273387581
7787681,1,1,48.2538418564108
7760986,1,4,40.459973678987
7760986,1,5,40.459973678987
7760986,1,3,40.459973678987
7731992,1,2,49.0676922490654
7731979,1,2,38.2062146309366
7731979,1,1,38.2062146309366
7704371,1,2,28.942178032058
7673773,1,1,52.5370603727341
7635799,1,1,29.5451204374847
7654360,1,2,28.500177204098
8015957,1,1,39.8309831386674
7779038,1,1,33.6909282888054
7993289,1,2,24.1074647558912
7993286,1,2,20.791022643849
7993284,1,1,31.5053583104611
7993283,1,2,22.8891508854629
7993286,1,1,20.791022643849
7779033,1,1,16.9874828249991
7865765,1,2,26.7890912320514
7812791,1,1,24.0384706197716
7806840,1,1,28.6432300770096
7806806,1,2,26.1659252809704
7989730,1,1,61.6876133069873
7806793,1,1,34.5082272535133
7781002,1,2,21.0437001485824
7977100,1,3,19.313760547799
7781002,1,1,21.0437001485824
8036457,1,2,28.1603709577241
7752740,1,5,24.6721908513089
7752740,1,4,24.6721908513089
7977112,1,1,29.3010986322304
8036465,1,1,20.237514996628
7752727,1,1,27.6377563974012
7752721,1,1,26.5915274223277
7654343,1,3,26.812536430341
8013566,1,2,41.7837407420631
7721791,1,1,24.7681224232839
7659908,1,1,22.5974900310126
7700165,1,3,21.610917858108
7700154,1,5,37.3023384245132
7700154,1,1,37.3023384245132
7663538,1,1,36.3256509550014
7663532,1,2,37.108035254864
7780990,1,2,24.8643262336576
7663532,1,1,37.108035254864
7663529,1,1,41.7695833881348
7632041,1,1,41.2018475313409
7632040,1,1,37.3336497062401
7771874,1,1,25.4538566128997
7632039,1,1,39.9503290789031
7632031,1,2,42.9394705658812
7632021,1,1,25.3796582358814
7861619,1,2,20.9860261408196
7632010,1,1,32.3777194923066
7743459,1,1,29.198184008989
7632009,1,2,34.8562973594433
8013601,1,2,44.187057157995
8013612,1,2,39.140714748989
7956810,1,1,23.0541639489605
8013601,1,5,44.187057157995
8013601,1,3,44.187057157995
7956999,1,1,19.9801224861728
7956995,1,1,25.7517511570443
7956863,1,1,27.6946809544479
7984437,1,1,30.3065271216919
7956991,1,2,15.1076526951672
7896852,1,3,53.3341200793695
7956989,1,3,23.7476868260551
7956972,1,1,18.0117794249169
7956971,1,1,32.4539694539438
7861656,1,2,30.5910770717131
7799413,1,1,24.331700767967
7779001,1,1,34.2859321910284
7746769,1,1,39.8606378346922
7691784,1,1,38.7983089571041
7746774,1,1,48.3348941413075
7718295,1,1,30.9601530291048
7694242,1,1,40.9992757712046
7715366,1,1,50.7816338144517
7691859,1,1,36.2378466998378
7725077,1,2,42.2626850359314
7654375,1,4,30.7957724110108
7654365,1,1,36.3585169542185
7654353,1,2,27.3621321019788
7752704,1,1,58.909816741577
7649002,1,1,22.5596962096723
7721780,1,2,30.3010241840327
7649001,1,2,36.8067097341843
8036491,1,2,53.3102535509582
8036491,1,1,53.3102535509582
7778940,1,5,43.5070524069318
7746699,1,3,27.4172233960746
7984462,1,2,39.1066660476142
7974550,1,1,26.7381725490162
7974539,1,1,45.6125720025801
7752629,1,1,42.159387234473
7896905,1,3,46.9844733859828
7888058,1,1,36.1427531708554
7771888,1,3,29.5604424708094
7865738,1,2,58.189255147829
7771883,1,1,27.5061772969501
7764924,1,2,42.9034540540247
7764942,1,1,34.7291323005169
7764923,1,1,50.0226696837365
7959384,1,1,16.8435680582097
7737643,1,3,50.5531898990878
7737634,1,3,27.9778005405108
7737634,1,2,27.9778005405108
7634105,1,1,36.407258492029
7734939,1,1,38.700191286381
7673797,1,2,22.5175030866915
7689161,1,1,30.8785530052444
7684104,1,2,31.8832379901464
7684101,1,1,41.5853116814266
7700155,1,3,36.2634639752882
7679181,1,3,32.2400717128183
8020655,1,1,33.3532042631266
7679181,1,2,32.2400717128183
7679181,1,1,32.2400717128183
7644224,1,1,30.0106865959152
7732070,1,1,40.1798067850839
7641762,1,2,33.3734965003861
7960920,1,1,22.5858403043767
7644224,1,2,30.0106865959152
7644210,1,1,34.2037247914487
7710469,1,1,24.8249166870093
7644164,1,1,31.7825201869964
8028339,1,1,49.9972376289723
7700169,1,1,21.5099142298355
8022690,1,2,23.3512159479507
8022687,1,3,36.936911854053
8008690,1,2,39.4308976595143
7757193,1,1,30.3879907629523
7968181,1,1,42.6234362678625
7782479,1,2,40.9528349851583
7968179,1,1,44.4241854053596
7968173,1,2,34.8057879575846
7919955,1,3,28.3994644598253
7989817,1,2,45.6169860558156
7877255,1,1,37.5322936054629
7877201,1,4,34.2580711733678
7752661,1,1,13.2079203667673
7877215,1,3,25.1945767490744
7873556,1,1,32.6279961119691
7908012,1,1,32.8433243635278
7813008,1,2,28.090683187906
7797918,1,2,33.1859935795389
7797900,1,1,24.8653156905224
7904424,1,1,58.4924159716026
7797884,1,2,24.798495461765
7757169,1,1,54.7793807314684
7757175,1,1,38.4513965649742
7732099,1,4,28.7455112555477
7644169,1,1,33.1384190828208
7732099,1,2,28.7455112555477
7732067,1,1,22.0937913222154
7732062,1,1,24.9452951229103
7648937,1,1,33.8867686075423
7732054,1,1,21.6013624302506
7694247,1,1,50.3767305952105
7670179,1,1,42.2796776866626
7635808,1,3,29.2092899849091
7676723,1,1,27.4600104487468
8020599,1,1,30.8403421284646
7641753,1,1,41.2367214329169
8017397,1,1,24.7476554095131
7960984,1,1,28.2023074335217
7960978,1,1,35.104594049125
7676736,1,1,15.79143469637
7912663,1,1,41.1022603308115
7641741,1,1,33.6002847356161
7881769,1,1,29.6347471575567
7869482,1,1,36.6722213466631
7812828,1,2,44.6840615199723
7789800,1,2,28.666377267186
7764983,1,2,16.1516517745858
7752712,1,1,50.3413106256239
7752713,1,2,47.3737747154017
7789783,1,1,56.7330829883937
7725091,1,1,38.2119017594721
7734918,1,3,20.7476674631468
7725090,1,2,40.1931891021382
7725088,1,1,45.1510548503142
7883938,1,2,40.1667675520938
7912632,1,1,43.8889455596421
7710537,1,1,38.0653782324139
7679081,1,4,29.4525576483012
7974520,1,1,31.4413270419914
7666804,1,5,60.1251833804273
7831792,1,1,48.5172694596601
7666804,1,2,60.1251833804273
7666803,1,2,43.197232207283
7631982,1,1,27.2836877728468
7654386,1,1,57.2159322063996
8013648,1,1,22.1322314087688
8013636,1,2,19.7981243276105
7956822,1,1,33.8379532914545
8013635,1,1,22.4432182414268
7764897,1,1,47.4560778841928
7654388,1,3,55.101963507495
7993313,1,1,60.3281897650349
7956974,1,3,36.9019073048119
7956974,1,1,36.9019073048119
7908069,1,1,38.6997044814705
7861660,1,1,20.7258981007098
7861638,1,2,24.2243878865996
7743434,1,1,22.2426400373106
7861638,1,1,24.2243878865996
7861534,1,1,25.4413095294438
7746668,1,2,27.3717474555535
7799477,1,1,37.8243854101416
7746784,1,1,21.2316109447056
7746775,1,1,20.297353978835
7746772,1,1,26.5711411803819
7743516,1,2,31.8716396983089
7746680,1,1,30.7448658706106
7743509,1,5,21.1916153149647
7743509,1,4,21.1916153149647
7743509,1,3,21.1916153149647
7956936,1,2,43.2768470523145
7743509,1,2,21.1916153149647
7718286,1,1,31.1823218064673
7631932,1,1,24.8499093792943
7718280,1,1,21.7436831412666
7715367,1,2,22.2064186836379
7956936,1,1,43.2768470523145
7704357,1,1,20.116685849362
7704356,1,1,26.3460579122995
7701972,1,2,28.1052373545977
7721804,1,2,32.2261112935812
7656423,1,1,22.078740891685
7656422,1,2,27.7251929776105
7654368,1,1,23.1026952622086
7654367,1,2,19.7341183782803
7687094,1,1,17.5563803776251
7654364,1,3,15.4119260752045
7648997,1,2,18.2108947487079
8036492,1,1,19.6608475565793
8036486,1,1,31.6602101606169
7752754,1,1,26.9905346534638
7881810,1,1,28.1594498466171
7881809,1,2,38.8735623586293
7779019,1,3,39.8261866489917
7812786,1,1,39.1286745622154
7764943,1,3,14.7352596695659
7764948,1,1,13.6279827848974
7764963,1,1,20.4997566006989
7764959,1,1,31.6975266936843
7764947,1,1,17.9414111062917
7764937,1,1,34.4525474212347
7734944,1,1,24.7681224232839
7964336,1,1,38.6780312361217
7697601,1,1,42.7088907533802
7869459,1,2,43.7864088214651
7984482,1,2,38.514841615443
8017411,1,1,32.713866071001
8024739,1,2,46.4339140600716
8024730,1,2,46.4339140600716
7966008,1,1,29.0138998328635
8017418,1,1,28.5108252339295
7896834,1,2,23.7053033106029
7644251,1,1,21.591763036936
7676755,1,1,67.1668160683714
7984478,1,1,38.1744867576626
7896824,1,2,26.9868884997747
7877170,1,2,74.3932607893058
7877170,1,1,74.3932607893058
7873530,1,2,58.9364854130408
7871536,1,1,51.5409880817187
7871533,1,1,51.5409880817187
7812890,1,1,28.1143714323956
7691795,1,1,22.4765732160868
7771849,1,2,25.3780762794819
7757163,1,1,37.5848145560857
7757159,1,1,52.0324001492855
7757151,1,2,56.3107834459074
7732056,1,1,29.0913480197942
7755402,1,1,47.0092879879404
7731933,1,1,28.7706829233396
7731932,1,2,29.6276680910542
7764992,1,1,26.9411633017327
7731926,1,1,24.0699152174901
7757149,1,1,44.8287077594212
7731918,1,1,35.1789905637278
7732043,1,2,26.5476228893751
7731901,1,1,17.9057923459269
7694284,1,1,31.2880820567814
7691829,1,1,20.5408745089434
7812879,1,1,23.8688706744015
7690450,1,1,27.8543702410637
7873579,1,1,44.8595187969285
7690449,1,1,20.5408745089434
7690447,1,1,27.285555047058
7670203,1,1,33.3435692081594
7873584,1,1,40.8424287362805
7670196,1,1,35.9806665849812
7635791,1,2,41.4165156321572
7634112,1,2,32.7228932959734
7634112,1,1,32.7228932959734
7638977,1,3,37.7152516043526
8020565,1,2,35.9979812575951
8017362,1,1,32.8426415701157
8004898,1,1,34.5561980818044
8008669,1,2,25.5636543694871
8008624,1,3,26.0057751403034
8008624,1,2,26.0057751403034
7704346,1,1,54.85572828137
7971858,1,1,46.8282767675469
7960938,1,1,38.0615811996253
7960935,1,1,24.3074295900147
7960934,1,1,25.5592551114
7865820,1,2,60.3715389118003
7865818,1,1,40.4074578789795
7697589,1,1,26.0118245130473
7806759,1,2,27.9949348762483
7748375,1,1,35.250715794953
7752576,1,1,27.3464126921354
7679131,1,1,34.1253530283663
7721766,1,1,49.1307889516845
7689136,1,1,28.8574317311589
7689122,1,4,31.6085975685593
7737608,1,1,40.0792910330943
7689117,1,1,19.0375444073795
7687046,1,3,33.021339998845
7687046,1,1,33.021339998845
7666795,1,1,36.5800833977536
7785887,1,2,54.8530804255566
7666779,1,1,76.680260456395
7737594,1,4,41.8047616408636
7661974,1,2,52.6015639650407
7661974,1,1,52.6015639650407
7956831,1,2,17.9566101000064
7628763,1,1,18.4694391688357
7904407,1,1,42.5794100005835
8031842,1,2,42.8557050397672
7631937,1,6,23.2707803614285
7631937,1,1,23.2707803614285
7666739,1,1,16.6126344447825
7631924,1,2,18.8991978925103
8031842,1,4,42.8557050397672
7631923,1,1,22.400189823744
8013541,1,2,25.3172615438031
8000473,1,1,26.7119595833761
7656385,1,1,16.6775530152531
7861624,1,2,34.5836564354726
7861618,1,1,26.2312147837108
7861616,1,1,37.2347328043387
7715355,1,4,44.2634402806745
7861610,1,2,24.3140452294585
7656379,1,1,30.0677996691275
7799409,1,1,26.942914381898
7746690,1,1,53.7782141475692
7743460,1,2,36.5353191230251
7708870,1,1,32.9130511261387
7861591,1,1,21.5698090856069
7710513,1,7,17.3430610316022
7708877,1,1,25.8183834157405
7708873,1,1,21.9069220212772
7861611,1,3,12.4688468497064
7656419,1,1,39.9603458951987
7656408,1,1,20.1637767109895
7654421,1,1,36.0973107831616
7956816,1,1,21.8766866310132
7654420,1,2,34.9709441759677
7635791,1,1,41.4165156321572
7654416,1,1,38.0041386571652
8031891,1,1,34.2149941938947
8031855,1,1,31.5607756520065
7737594,1,2,41.8047616408636
7910678,1,1,39.1222537993176
7993273,1,1,17.0238882982548
7993258,1,1,23.9350287951649
7991703,1,2,17.6328885071662
8017360,1,2,31.4494020457337
7993270,1,1,25.4013284833714
7980405,1,1,69.6934500820767
7908065,1,2,27.8366857228243
7908065,1,1,27.8366857228243
7663552,1,1,12.8154608574036
7908054,1,2,26.7494374619015
7908043,1,1,19.368489223477
7725053,1,1,30.0233983697136
7881784,1,2,41.3285176249226
7881783,1,1,27.0156058105094
7881782,1,1,28.1798913149092
7881781,1,1,34.6570163881999
7752573,1,2,29.2004149104081
7831696,1,1,28.9300867739661
7769139,1,2,40.3458369834791
7743429,1,1,17.4557191168485
7865738,1,1,58.189255147829
7743485,1,1,40.8893520378595
7820796,1,2,38.0134499839286
7820790,1,1,33.0889155643825
7782508,1,1,45.8160029066845
7782494,1,1,43.2815754636344
7806803,1,2,25.0758831799805
7764907,1,2,80.7406960267169
7764905,1,1,67.4465425308774
7806808,1,2,36.5262337103365
7764903,1,1,35.4128785764901
7794414,1,2,24.3589526433404
7737655,1,1,53.9677696148097
7704316,1,2,39.0943322625978
7684072,1,4,40.3748852815588
7919956,1,1,54.5182225415067
7684072,1,3,40.3748852815588
7959397,1,1,29.0201347074116
7679125,1,1,37.1873280164849
7641743,2,1,22.014482188212
7659935,1,1,17.4384700203787
7641740,1,1,24.9669522355199
7641733,1,1,25.4727774923786
8024677,1,1,30.6038660727652
8008621,1,2,33.0274202522637
8022671,1,1,27.2871768355668
